Date;Price;Open;High;Low;Vol.;Change %
09/13/2023;6610.0;6738.0;6739.0;6576.0;1.12M;-1.77%
09/12/2023;6729.0;6500.0;6730.0;6480.0;1.54M;4.23%
09/11/2023;6456.0;6625.0;6625.0;6435.0;1.30M;-2.55%
09/08/2023;6625.0;6660.0;6724.0;6533.0;1.33M;-0.62%
09/07/2023;6666.5;6855.5;6880.0;6571.5;2.28M;-2.93%
09/06/2023;6867.5;6915.0;6916.0;6832.5;770.87K;-0.70%
09/05/2023;6916.0;6860.0;6940.0;6847.0;1.20M;0.96%
09/04/2023;6850.0;6844.0;6870.0;6825.0;659.05K;0.45%
09/01/2023;6819.0;6839.0;6848.0;6784.0;709.30K;-0.16%
08/31/2023;6830.0;6858.5;6875.0;6788.0;822.17K;-0.10%
08/30/2023;6837.0;6789.0;6900.0;6760.0;2.16M;0.85%
08/29/2023;6779.5;6673.5;6780.0;6636.0;1.94M;1.76%
08/28/2023;6662.0;6570.5;6665.0;6560.0;913.84K;1.46%
08/25/2023;6566.0;6562.5;6592.5;6513.5;764.29K;0.07%
08/24/2023;6561.5;6497.5;6571.5;6432.0;1.24M;2.32%
08/23/2023;6412.5;6632.0;6654.0;6364.0;2.95M;-2.94%
08/22/2023;6606.5;6265.5;6677.0;6216.5;5.30M;5.44%
08/21/2023;6265.5;6295.0;6338.0;6237.0;1.19M;-0.19%
08/18/2023;6277.5;6167.0;6285.0;6122.5;918.71K;1.87%
08/17/2023;6162.0;6160.0;6167.0;6062.0;900.51K;1.11%
08/16/2023;6094.5;6156.5;6198.0;5990.5;1.99M;-0.60%
08/15/2023;6131.5;6089.5;6290.0;6008.0;2.28M;0.07%
08/14/2023;6127.5;6322.0;6428.0;6011.5;3.04M;-2.50%
08/11/2023;6284.5;6265.0;6287.0;6205.0;788.92K;0.52%
08/10/2023;6252.0;6185.0;6258.0;6155.0;1.02M;1.30%
08/09/2023;6171.5;6130.0;6185.0;6073.0;941.05K;0.77%
08/08/2023;6124.5;6040.0;6135.0;5925.0;1.55M;1.26%
08/07/2023;6048.5;6177.0;6210.0;5975.0;1.41M;-0.89%
08/04/2023;6103.0;6170.0;6270.0;5951.5;2.84M;-0.84%
08/03/2023;6155.0;6066.0;6168.0;6040.0;999.74K;1.41%
08/02/2023;6069.5;6008.0;6123.0;5960.0;1.32M;1.02%
08/01/2023;6008.0;5940.5;6049.0;5883.0;1.34M;1.18%
07/31/2023;5938.0;5952.5;5999.5;5905.5;1.56M;0.71%
07/28/2023;5896.0;5679.0;5917.0;5654.5;1.87M;4.02%
07/27/2023;5668.0;5638.0;5678.0;5637.5;633.92K;0.75%
07/26/2023;5626.0;5636.0;5665.5;5591.0;763.97K;-0.13%
07/25/2023;5633.5;5555.5;5649.5;5532.5;1.22M;1.59%
07/24/2023;5545.5;5508.0;5554.0;5491.0;626.21K;0.74%
07/21/2023;5505.0;5410.0;5505.0;5397.5;643.48K;2.06%
07/20/2023;5394.0;5518.0;5520.0;5381.0;864.11K;-2.25%
07/19/2023;5518.0;5541.0;5568.0;5495.0;610.88K;-0.35%
07/18/2023;5537.5;5514.5;5585.0;5481.0;1.15M;0.63%
07/17/2023;5503.0;5490.0;5535.0;5462.5;767.65K;-0.20%
07/14/2023;5514.0;5488.0;5550.0;5450.0;792.18K;0.29%
07/13/2023;5498.0;5531.0;5549.5;5461.0;721.19K;-0.04%
07/12/2023;5500.0;5442.0;5535.0;5377.5;1.23M;1.12%
07/11/2023;5439.0;5440.5;5449.5;5366.5;691.23K;0.06%
07/10/2023;5436.0;5475.5;5505.5;5404.0;1.10M;-0.06%
07/07/2023;5439.5;5362.0;5446.5;5326.0;1.30M;1.73%
07/06/2023;5347.0;5320.0;5390.0;5304.0;1.41M;0.92%
07/05/2023;5298.5;5225.0;5311.0;5221.5;1.21M;1.72%
07/04/2023;5209.0;5110.0;5260.0;5082.0;1.47M;2.23%
07/03/2023;5095.5;5099.0;5123.0;5080.0;638.46K;0.32%
06/30/2023;5079.0;5127.0;5139.0;5063.0;711.61K;-0.88%
06/29/2023;5124.0;5116.5;5150.0;5096.0;742.24K;0.31%
06/28/2023;5108.0;5150.0;5155.0;5082.0;702.89K;-0.58%
06/27/2023;5138.0;5077.0;5158.5;5031.0;924.41K;1.77%
06/26/2023;5048.5;5100.0;5114.0;4965.0;1.19M;0.37%
06/23/2023;5030.0;5130.0;5145.0;5004.0;1.07M;-2.08%
06/22/2023;5137.0;5134.0;5189.0;5103.0;603.81K;0.23%
06/21/2023;5125.0;5152.5;5166.5;5110.0;644.98K;-0.50%
06/20/2023;5150.5;5190.0;5194.0;5081.0;977.79K;-0.84%
06/19/2023;5194.0;5262.0;5297.5;5177.0;773.46K;-1.26%
06/16/2023;5260.5;5309.5;5330.0;5243.5;571.05K;-0.79%
06/15/2023;5302.5;5251.5;5319.5;5226.0;1.06M;1.08%
06/14/2023;5246.0;5299.0;5324.0;5205.5;925.72K;-0.34%
06/13/2023;5264.0;5092.0;5265.5;5077.0;1.38M;3.68%
06/09/2023;5077.0;5082.0;5112.5;5070.0;522.44K;0.24%
06/08/2023;5065.0;5101.0;5111.0;5041.0;741.01K;-0.71%
06/07/2023;5101.0;5164.5;5164.5;5073.0;933.29K;-0.94%
06/06/2023;5149.5;5145.0;5175.5;4962.5;2.20M;-0.33%
06/05/2023;5166.5;5401.0;5420.0;5155.5;2.09M;-4.02%
06/02/2023;5383.0;5303.0;5454.0;5302.0;3.23M;-5.30%
06/01/2023;5684.0;5570.0;5685.0;5540.0;1.77M;2.07%
05/31/2023;5569.0;5590.5;5594.0;5505.0;1.14M;0.71%
05/30/2023;5530.0;5515.0;5698.5;5461.5;2.58M;-0.15%
05/29/2023;5538.5;5341.0;5547.5;5332.0;2.22M;4.57%
05/26/2023;5296.5;5207.5;5298.5;5203.0;979.24K;1.79%
05/25/2023;5203.5;5198.0;5209.0;5160.5;858.84K;0.22%
05/24/2023;5192.0;5185.0;5215.0;5142.0;953.70K;0.37%
05/23/2023;5173.0;5094.0;5174.0;5065.0;930.01K;1.63%
05/22/2023;5090.0;5112.0;5116.0;5057.0;469.49K;0.23%
05/19/2023;5078.5;5070.0;5078.5;5013.0;669.41K;0.07%
05/18/2023;5075.0;5110.0;5120.0;5070.0;665.35K;-0.43%
05/17/2023;5097.0;5094.5;5120.0;5060.5;692.80K;0.22%
05/16/2023;5086.0;5068.0;5120.0;5020.5;1.49M;0.80%
05/15/2023;5045.5;4840.0;5055.0;4838.0;1.88M;4.70%
05/12/2023;4819.0;4800.0;4842.5;4751.0;973.51K;0.64%
05/11/2023;4788.5;4728.5;4849.5;4681.0;2.37M;1.54%
05/10/2023;4716.0;4560.0;4716.0;4559.0;1.01M;3.32%
05/08/2023;4564.5;4524.5;4599.5;4517.5;363.54K;1.23%
05/05/2023;4509.0;4547.5;4557.5;4501.5;433.75K;-0.85%
05/04/2023;4547.5;4529.5;4564.5;4512.5;491.93K;0.87%
05/03/2023;4508.5;4581.0;4638.0;4491.0;1.11M;-1.58%
05/02/2023;4581.0;4680.0;4705.0;4552.0;856.74K;-2.00%
04/28/2023;4674.5;4710.0;4710.0;4641.5;541.27K;-0.54%
04/27/2023;4700.0;4659.0;4710.5;4655.0;510.78K;0.88%
04/26/2023;4659.0;4695.0;4706.0;4627.5;646.92K;-0.64%
04/25/2023;4689.0;4714.0;4720.0;4678.0;391.57K;-0.46%
04/24/2023;4710.5;4728.5;4750.0;4692.5;531.21K;-0.40%
04/21/2023;4729.5;4759.5;4776.5;4711.0;855.35K;-0.35%
04/20/2023;4746.0;4539.5;4794.5;4462.0;3.66M;4.55%
04/19/2023;4539.5;4600.0;4609.5;4528.0;1.23M;-1.30%
04/18/2023;4599.5;4649.5;4658.0;4583.5;886.11K;-0.87%
04/17/2023;4640.0;4660.0;4670.0;4629.5;663.50K;0.48%
04/14/2023;4618.0;4612.5;4629.0;4553.5;956.04K;0.12%
04/13/2023;4612.5;4686.0;4686.0;4590.0;903.15K;-1.23%
04/12/2023;4670.0;4668.0;4728.5;4630.0;937.99K;1.08%
04/11/2023;4620.0;4650.5;4689.0;4575.0;898.48K;-0.66%
04/10/2023;4650.5;4636.0;4661.0;4620.0;605.84K;0.29%
04/07/2023;4637.0;4610.5;4638.5;4520.0;642.43K;1.13%
04/06/2023;4585.0;4541.5;4623.5;4475.5;937.87K;0.99%
04/05/2023;4540.0;4509.5;4545.0;4460.0;559.41K;0.65%
04/04/2023;4510.5;4491.5;4575.5;4476.5;918.08K;0.83%
04/03/2023;4473.5;4499.5;4508.5;4422.0;1.13M;2.78%
03/31/2023;4352.5;4379.0;4389.0;4280.5;675.59K;-0.68%
03/30/2023;4382.5;4349.5;4388.5;4320.0;440.24K;0.93%
03/29/2023;4342.0;4323.0;4360.0;4294.0;421.82K;0.51%
03/28/2023;4320.0;4331.0;4350.5;4271.0;490.57K;-0.05%
03/27/2023;4322.0;4230.0;4343.5;4217.0;586.53K;2.75%
03/24/2023;4206.5;4178.0;4221.0;4158.0;242.46K;0.69%
03/23/2023;4177.5;4199.5;4215.0;4159.0;373.94K;-0.36%
03/22/2023;4192.5;4216.0;4254.0;4184.0;419.84K;-0.57%
03/21/2023;4216.5;4230.0;4287.5;4167.5;886.70K;-0.28%
03/20/2023;4228.5;4128.0;4247.5;4090.5;961.02K;2.85%
03/17/2023;4111.5;4095.0;4140.0;4073.0;921.98K;0.67%
03/16/2023;4084.0;4013.0;4092.0;4011.0;628.47K;1.54%
03/15/2023;4022.0;4077.0;4079.0;4009.0;540.00K;-1.01%
03/14/2023;4063.0;4059.0;4095.0;4044.0;364.33K;-0.07%
03/13/2023;4066.0;4090.5;4120.0;4039.0;458.63K;-0.47%
03/10/2023;4085.0;4088.0;4111.0;4035.0;411.77K;-0.49%
03/09/2023;4105.0;4125.0;4136.0;4099.0;369.04K;-0.48%
03/07/2023;4125.0;4124.5;4138.0;4090.0;446.45K;0.33%
03/06/2023;4111.5;4048.0;4129.0;4045.5;767.48K;2.01%
03/03/2023;4030.5;4003.0;4048.0;4001.5;467.51K;0.66%
03/02/2023;4004.0;4056.5;4078.0;3966.0;1.01M;-1.28%
03/01/2023;4056.0;4012.0;4060.0;3978.0;827.96K;1.65%
02/28/2023;3990.0;3905.5;4021.0;3903.0;1.17M;2.23%
02/27/2023;3903.0;3881.5;3920.0;3881.5;317.56K;0.05%
02/24/2023;3901.0;3916.0;3925.0;3880.0;123.66K;-0.22%
02/22/2023;3909.5;3915.5;3925.0;3873.0;195.65K;-0.13%
02/21/2023;3914.5;3912.0;3950.0;3901.5;373.58K;0.24%
02/20/2023;3905.0;3849.5;3927.5;3804.0;451.38K;1.69%
02/17/2023;3840.0;3830.0;3860.0;3802.5;250.59K;0.26%
02/16/2023;3830.0;3840.0;3873.5;3811.5;342.42K;0.03%
02/15/2023;3829.0;3903.0;3906.0;3800.0;701.27K;-2.18%
02/14/2023;3914.5;3928.5;3937.0;3905.0;287.64K;-0.36%
02/13/2023;3928.5;3941.5;3948.0;3911.0;285.21K;0.18%
02/10/2023;3921.5;3915.0;3969.5;3903.5;315.59K;0.19%
02/09/2023;3914.0;3949.0;3960.0;3907.5;295.57K;-0.42%
02/08/2023;3930.5;3979.0;3998.5;3903.0;533.76K;-0.95%
02/07/2023;3968.0;3950.5;3977.0;3931.0;390.66K;0.69%
02/06/2023;3941.0;3908.0;3946.5;3902.0;412.52K;0.86%
02/03/2023;3907.5;3918.0;3920.0;3880.0;551.15K;-0.28%
02/02/2023;3918.5;3955.5;3960.0;3900.5;567.89K;-0.94%
02/01/2023;3955.5;3959.5;3989.0;3935.0;354.76K;0.01%
01/31/2023;3955.0;3947.0;3972.5;3925.5;377.66K;0.19%
01/30/2023;3947.5;3929.0;3954.0;3917.0;321.30K;0.78%
01/27/2023;3917.0;3911.0;3920.0;3892.5;473.47K;0.15%
01/26/2023;3911.0;3924.0;3935.0;3901.5;326.41K;-0.32%
01/25/2023;3923.5;3949.0;3960.0;3900.5;542.13K;-0.48%
01/24/2023;3942.5;3986.0;3990.0;3930.5;296.37K;-0.76%
01/23/2023;3972.5;3950.0;3979.5;3944.5;340.22K;0.72%
01/20/2023;3944.0;3982.0;3995.0;3925.0;384.13K;-0.93%
01/19/2023;3981.0;4019.5;4020.0;3974.0;414.21K;-0.99%
01/18/2023;4021.0;4037.5;4049.0;4012.0;270.72K;-0.10%
01/17/2023;4025.0;4052.5;4060.5;4015.0;326.71K;-0.67%
01/16/2023;4052.0;4078.0;4096.5;4045.0;463.29K;-0.54%
01/13/2023;4074.0;4080.0;4090.0;4068.0;222.76K;-0.11%
01/12/2023;4078.5;4091.0;4094.0;4071.0;175.45K;-0.29%
01/11/2023;4090.5;4080.0;4099.0;4065.5;264.36K;0.28%
01/10/2023;4079.0;4100.0;4104.0;4063.5;287.63K;-0.75%
01/09/2023;4110.0;4105.0;4123.0;4093.0;356.31K;0.51%
01/06/2023;4089.0;4088.0;4118.0;4085.0;239.86K;0.05%
01/05/2023;4087.0;4121.5;4127.0;4081.5;176.21K;-0.70%
01/04/2023;4116.0;4124.0;4165.5;4090.0;405.82K;-0.18%
01/03/2023;4123.5;4082.0;4139.0;4075.5;321.49K;1.33%
12/30/2022;4069.5;4030.5;4088.0;4022.5;454.46K;1.18%
12/29/2022;4022.0;4017.0;4035.0;4015.5;274.67K;0.16%
12/28/2022;4015.5;4032.5;4040.0;4010.0;375.00K;-0.32%
12/27/2022;4028.5;4020.0;4035.0;4011.0;392.37K;0.46%
12/26/2022;4010.0;4014.0;4047.0;4000.0;380.72K;-0.01%
12/23/2022;4010.5;4022.0;4024.5;3985.0;413.41K;-0.42%
12/22/2022;4027.5;4050.0;4058.5;4017.0;428.58K;-0.32%
12/21/2022;4040.5;4085.0;4095.0;3997.0;700.52K;-0.87%
12/20/2022;4076.0;4146.0;4146.0;3883.5;1.89M;-11.87%
12/19/2022;4625.0;4585.0;4625.0;4530.5;1.26M;0.98%
12/16/2022;4580.0;4526.5;4590.0;4501.0;633.26K;1.31%
12/15/2022;4521.0;4591.0;4599.5;4511.0;722.36K;-1.51%
12/14/2022;4590.5;4580.0;4604.0;4560.0;557.60K;0.28%
12/13/2022;4577.5;4596.0;4596.0;4560.0;411.50K;-0.13%
12/12/2022;4583.5;4595.0;4607.0;4575.0;325.27K;0.01%
12/09/2022;4583.0;4583.0;4586.0;4570.0;224.47K;0.11%
12/08/2022;4578.0;4600.0;4602.0;4565.0;284.67K;-0.32%
12/07/2022;4592.5;4610.0;4612.0;4580.0;264.17K;-0.24%
12/06/2022;4603.5;4632.5;4633.0;4586.0;437.63K;-0.34%
12/05/2022;4619.0;4589.5;4649.0;4575.0;915.57K;0.91%
12/02/2022;4577.5;4590.0;4598.0;4574.0;320.74K;-0.48%
12/01/2022;4599.5;4618.0;4623.5;4572.5;323.11K;-0.33%
11/30/2022;4614.5;4603.0;4618.0;4584.0;335.62K;0.27%
11/29/2022;4602.0;4631.0;4648.0;4595.0;458.14K;-0.48%
11/28/2022;4624.0;4647.0;4657.0;4590.0;457.96K;-0.96%
11/25/2022;4669.0;4668.0;4678.5;4635.0;234.26K;0.11%
11/24/2022;4664.0;4680.0;4707.0;4653.0;221.07K;-0.32%
11/23/2022;4679.0;4628.0;4719.0;4610.0;611.65K;1.32%
11/22/2022;4618.0;4608.0;4646.5;4581.0;325.16K;0.27%
11/21/2022;4605.5;4623.0;4625.0;4555.0;419.87K;-0.38%
11/18/2022;4623.0;4583.0;4641.0;4583.0;252.62K;0.04%
11/17/2022;4621.0;4662.0;4666.0;4602.0;260.76K;-0.87%
11/16/2022;4661.5;4596.0;4670.0;4576.5;416.94K;2.11%
11/15/2022;4565.0;4660.0;4676.0;4427.0;858.46K;-2.01%
11/14/2022;4658.5;4680.0;4684.5;4654.0;370.00K;-0.25%
11/11/2022;4670.0;4690.5;4694.0;4648.5;368.32K;-0.23%
11/10/2022;4681.0;4633.0;4694.5;4625.5;484.27K;1.06%
11/09/2022;4632.0;4698.0;4713.0;4600.0;483.76K;-1.39%
11/08/2022;4697.5;4723.5;4725.0;4688.0;342.42K;-0.55%
11/07/2022;4723.5;4718.0;4732.0;4695.0;679.58K;0.78%
11/03/2022;4687.0;4670.0;4687.0;4620.0;557.49K;0.36%
11/02/2022;4670.0;4710.0;4788.0;4626.5;999.93K;-0.64%
11/01/2022;4700.0;4725.0;4729.5;4660.0;343.27K;0.10%
10/31/2022;4695.5;4730.0;4765.0;4659.0;645.17K;-0.11%
10/28/2022;4700.5;4712.0;4800.0;4516.0;2.32M;-0.50%
10/27/2022;4724.0;4623.5;4746.5;4592.0;789.17K;2.40%
10/26/2022;4613.5;4574.0;4624.0;4512.5;668.60K;0.96%
10/25/2022;4569.5;4465.0;4579.5;4436.0;651.31K;2.93%
10/24/2022;4439.5;4474.0;4491.0;4385.5;633.25K;0.15%
10/21/2022;4433.0;4399.0;4462.0;4350.5;855.20K;1.20%
10/20/2022;4380.5;4220.0;4400.0;4180.5;1.05M;4.19%
10/19/2022;4204.5;4210.5;4277.0;4106.5;932.50K;-0.84%
10/18/2022;4240.0;4255.0;4359.0;4207.0;761.62K;0.65%
10/17/2022;4212.5;4150.0;4220.0;4113.0;515.66K;1.78%
10/14/2022;4139.0;4199.0;4203.0;4090.0;485.06K;-1.11%
10/13/2022;4185.5;4150.0;4261.5;4118.0;636.89K;0.88%
10/12/2022;4149.0;4181.0;4280.0;4135.0;797.24K;-0.50%
10/11/2022;4170.0;4040.0;4188.0;4012.5;665.09K;3.35%
10/10/2022;4035.0;3778.0;4069.0;3757.0;827.97K;4.13%
10/07/2022;3875.0;4025.0;4030.0;3850.0;577.14K;-4.11%
10/06/2022;4041.0;4123.0;4158.0;4010.0;473.23K;-1.50%
10/05/2022;4102.5;4088.5;4189.0;4000.0;827.58K;0.21%
10/04/2022;4094.0;4100.0;4140.0;3961.5;673.71K;0.42%
10/03/2022;4077.0;3971.0;4092.0;3912.5;544.91K;2.82%
09/30/2022;3965.0;3891.0;4088.0;3750.0;851.75K;2.12%
09/29/2022;3882.5;3948.0;3958.0;3809.0;755.53K;-0.64%
09/28/2022;3907.5;3840.0;3967.0;3806.5;659.40K;1.10%
09/27/2022;3865.0;3800.0;3924.0;3715.0;819.06K;4.23%
09/26/2022;3708.0;3856.0;3882.0;3605.5;1.48M;-6.09%
09/23/2022;3948.5;4014.0;4037.0;3875.0;952.67K;-1.56%
09/22/2022;4011.0;3955.0;4095.5;3951.5;730.07K;1.42%
09/21/2022;3955.0;3622.5;4044.0;3622.5;1.49M;-2.47%
09/20/2022;4055.0;4478.0;4494.0;3830.0;2.62M;-9.81%
09/19/2022;4496.0;4524.5;4548.0;4445.0;350.56K;-0.51%
09/16/2022;4519.0;4539.0;4580.0;4475.0;477.75K;-0.24%
09/15/2022;4530.0;4471.0;4558.0;4436.0;603.94K;1.30%
09/14/2022;4472.0;4531.0;4548.0;4403.5;795.17K;-1.55%
09/13/2022;4542.5;4570.0;4588.5;4510.0;411.14K;-0.38%
09/12/2022;4560.0;4460.0;4591.5;4426.5;620.07K;2.01%
09/09/2022;4470.0;4437.0;4500.0;4401.5;515.38K;1.36%
09/08/2022;4410.0;4400.0;4432.5;4376.0;426.72K;-0.23%
09/07/2022;4420.0;4545.0;4545.0;4420.0;805.98K;-2.75%
09/06/2022;4545.0;4660.0;4666.5;4410.5;1.09M;-2.43%
09/05/2022;4658.0;4619.5;4690.0;4483.0;1.13M;1.37%
09/02/2022;4595.0;4660.0;4714.5;4556.0;1.76M;-2.69%
09/01/2022;4722.0;4250.0;4773.0;4221.0;2.45M;10.59%
08/31/2022;4270.0;4300.0;4300.0;4161.5;1.29M;3.14%
08/30/2022;4140.0;4198.0;4220.0;4120.0;492.81K;-1.10%
08/29/2022;4186.0;4114.0;4207.0;4088.5;452.00K;1.73%
08/26/2022;4115.0;4056.0;4115.0;4046.5;280.37K;1.48%
08/25/2022;4055.0;4125.0;4143.5;4047.0;402.47K;-1.51%
08/24/2022;4117.0;4103.0;4128.0;4066.0;306.25K;0.46%
08/23/2022;4098.0;4022.0;4099.0;4016.0;400.48K;2.02%
08/22/2022;4017.0;3968.0;4028.5;3944.5;396.28K;1.13%
08/19/2022;3972.0;3945.0;3974.0;3894.0;380.08K;1.33%
08/18/2022;3920.0;3906.5;3942.0;3878.0;321.62K;0.33%
08/17/2022;3907.0;4020.0;4044.0;3907.0;504.38K;-2.76%
08/16/2022;4018.0;3977.0;4025.0;3936.0;431.90K;1.49%
08/15/2022;3959.0;3945.0;4005.0;3904.5;344.90K;0.47%
